"StateName","StateCode","id","entity","status","Qcode","Area","SubArea","Condition","Subject","Modifier","message","startdate","enddate","all","location","isICAO","Created","key","type"
"Ireland","IRL","A1479/25","FA","HX","FAHX","AGA","Facilities and services","Hazard Conditions","Aerodrome","Concentration of birds","INCREASED BIRD ACTIVITY HAS BEEN OBSERVED IN THE VICINITY OF  RUNWAY 06/24. THIS INCREASED ACTIVITY IS DUE TO CURRENT  METEOROLOGICAL AND ENVIRONMENTAL CONDITIONS. CREATED: 16 May 2025 09:36:00  SOURCE: EUECYIYN","2025-05-16T10:00:00.000Z","2025-08-16T10:00:00.000Z","A1479/25 NOTAMN Q) EISN/QFAHX/IV/NBO/A /000/999/5242N00855W005 A) EINN B) 2505161000 C) 2508161000 EST E) INCREASED BIRD ACTIVITY HAS BEEN OBSERVED IN THE VICINITY OF  RUNWAY 06/24. THIS INCREASED ACTIVITY IS DUE TO CURRENT  METEOROLOGICAL AND ENVIRONMENTAL CONDITIONS. CREATED: 16 May 2025 09:36:00  SOURCE: EUECYIYN","EINN",true,"2025-05-16T09:36:00.000Z","A1479/25-EINN","airport"
"Ireland","IRL","B1137/25","OA","XX","OAXX","Other Information","Other Information","Other","Aeronautical information service","Plain language","AIS FLIGHT PLANNING APPLICATION ON THE AIRNAV WEBSITE WILL COME  INTO EFFECT AS OF THE 16TH JULY 2025 AT 0800 UTC. CHANGES TO HOW PILOTS REGISTER ON THE AIS FLIGHT PLANNING  APPLICATION LOCATED ON THE AIRNAV IRELAND WEBSITE. INTRODUCTION OF A MULTIFACTOR AUTHENTICATOR (MFA) FOR NEW PILOTS  REGISTERING TO FILE A FLIGHT PLAN.  NEWLY REGISTERED PILOTS WILL NEED TO: 1. DOWNLOAD GOOGLE AUTHENTICATOR APP. 2. REGISTER AS A NEW PILOT ON THE AIRNAV IRELAND WEBSITE  HTTPS://WWW.AIRNAV.IE/PILOT-REGISTER 3. VERIFY LOGIN 4. GO TO PILOT LOGIN PAGE 5. ENTER THE PASSWORD 6. ENTER THE GOOGLE AUTHENTICATOR CODE.  PILOTS PREVIOUSLY REGISTERED ON THIS SITE ARE NOT REQUIRED TO CHANGE  TO THE MFA. PILOTS WHO HAVE PREVIOUSLY REGISTERED AND WHO WISH TO  USE MFA, SHOULD FOLLOW THE INSTRUCTIONS NUMBERED 1. 4. 5. AND 6 ONLY. CREATED: 14 Jul 2025 13:36:00  SOURCE: EUECYIYN","2025-07-16T08:00:00.000Z","2025-10-16T12:00:00.000Z","B1137/25 NOTAMN Q) EISN/QOAXX/IV/NBO/AE/000/999/5242N00855W005 A) EINN B) 2507160800 C) 2510161200 E) AIS FLIGHT PLANNING APPLICATION ON THE AIRNAV WEBSITE WILL COME  INTO EFFECT AS OF THE 16TH JULY 2025 AT 0800 UTC. CHANGES TO HOW PILOTS REGISTER ON THE AIS FLIGHT PLANNING  APPLICATION LOCATED ON THE AIRNAV IRELAND WEBSITE. INTRODUCTION OF A MULTIFACTOR AUTHENTICATOR (MFA) FOR NEW PILOTS  REGISTERING TO FILE A FLIGHT PLAN.  NEWLY REGISTERED PILOTS WILL NEED TO: 1. DOWNLOAD GOOGLE AUTHENTICATOR APP. 2. REGISTER AS A NEW PILOT ON THE AIRNAV IRELAND WEBSITE  HTTPS://WWW.AIRNAV.IE/PILOT-REGISTER 3. VERIFY LOGIN 4. GO TO PILOT LOGIN PAGE 5. ENTER THE PASSWORD 6. ENTER THE GOOGLE AUTHENTICATOR CODE.  PILOTS PREVIOUSLY REGISTERED ON THIS SITE ARE NOT REQUIRED TO CHANGE  TO THE MFA. PILOTS WHO HAVE PREVIOUSLY REGISTERED AND WHO WISH TO  USE MFA, SHOULD FOLLOW THE INSTRUCTIONS NUMBERED 1. 4. 5. AND 6 ONLY. CREATED: 14 Jul 2025 13:36:00  SOURCE: EUECYIYN","EINN",true,"2025-07-14T13:36:00.000Z","B1137/25-EINN","airport"
"Ireland","IRL","A2332/25","FA","TT","FATT","AGA","Facilities and services","Other","Aerodrome","AIRAC AIP Amendments","TRIGGER NOTAM IRELAND AIRAC AMENDMENT AIP SUPPLEMENT NR 007  EFFECTIVE DATE 04 SEP 2025. INCLUDED IN THIS SUP SHANNON AIRPORT (EINN) - PAVEMENT  RECONSTRUCTION WORKS ON WEST, CENTRAL AND EAST APRON AREAS. CREATED: 24 Jul 2025 13:47:00  SOURCE: EUECYIYN","2025-09-04T00:00:00.000Z","2025-09-18T23:59:00.000Z","A2332/25 NOTAMN Q) EISN/QFATT/IV/BO /A /000/999/5242N00855W005 A) EINN B) 2509040000 C) 2509182359 E) TRIGGER NOTAM IRELAND AIRAC AMENDMENT AIP SUPPLEMENT NR 007  EFFECTIVE DATE 04 SEP 2025. INCLUDED IN THIS SUP SHANNON AIRPORT (EINN) - PAVEMENT  RECONSTRUCTION WORKS ON WEST, CENTRAL AND EAST APRON AREAS. CREATED: 24 Jul 2025 13:47:00  SOURCE: EUECYIYN","EINN",true,"2025-07-24T13:47:00.000Z","A2332/25-EINN","airport"
"Ireland","IRL","A2408/25","IM","AS","IMAS","CNS","Instrument and microwave landing systems","Availability","Middle marker (ILS)","Unserviceable","ILS MIDDLE MARKER RWY 24 UNSERVICEABLE CREATED: 30 Jul 2025 07:25:00  SOURCE: EUECYIYN","2025-07-30T07:24:00.000Z","2025-08-31T16:30:00.000Z","A2408/25 NOTAMR A1993/25 Q) EISN/QIMAS/I /BO /A /000/999/5242N00855W005 A) EINN B) 2507300724 C) 2508311630 EST E) ILS MIDDLE MARKER RWY 24 UNSERVICEABLE CREATED: 30 Jul 2025 07:25:00  SOURCE: EUECYIYN","EINN",true,"2025-07-30T07:25:00.000Z","A2408/25-EINN","airport"
"Ireland","IRL","A2505/25","MR","XX","MRXX","AGA","Movement and landing area","Other","Runway","Plain language","NO THROUGH TAXIING ON RWY 16/34 NORTH OF TWY N CREATED: 08 Aug 2025 16:44:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2505/25 NOTAMN Q) EISN/QMRXX/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) NO THROUGH TAXIING ON RWY 16/34 NORTH OF TWY N CREATED: 08 Aug 2025 16:44:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:44:00.000Z","A2505/25-EIDW","airport"
"Ireland","IRL","A2504/25","MX","XX","MXXX","AGA","Movement and landing area","Other","Taxiway(s)","Plain language","PORTION OF TWY N BETWEEN TWY F-OUTER AND TWY K CLSD CREATED: 08 Aug 2025 16:31:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2504/25 NOTAMN Q) EISN/QMXXX/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) PORTION OF TWY N BETWEEN TWY F-OUTER AND TWY K CLSD CREATED: 08 Aug 2025 16:31:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:31:00.000Z","A2504/25-EIDW","airport"
"Ireland","IRL","A2503/25","MY","LC","MYLC","AGA","Movement and landing area","Limitations","Rapid exit taxiway","Closed","RAPID EXIT TAXIWAY N5 CLSD CREATED: 08 Aug 2025 16:26:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2503/25 NOTAMN Q) EISN/QMYLC/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) RAPID EXIT TAXIWAY N5 CLSD CREATED: 08 Aug 2025 16:26:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:26:00.000Z","A2503/25-EIDW","airport"
"Ireland","IRL","A2502/25","MY","LC","MYLC","AGA","Movement and landing area","Limitations","Rapid exit taxiway","Closed","RAPID EXIT TAXIWAY N3 CLSD CREATED: 08 Aug 2025 16:22:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2502/25 NOTAMN Q) EISN/QMYLC/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) RAPID EXIT TAXIWAY N3 CLSD CREATED: 08 Aug 2025 16:22:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:22:00.000Z","A2502/25-EIDW","airport"
"Ireland","IRL","A2501/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY M AND TWY K CLSD CREATED: 08 Aug 2025 16:13:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2501/25 NOTAMN Q) EISN/QMXLC/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) TWY M AND TWY K CLSD CREATED: 08 Aug 2025 16:13:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:13:00.000Z","A2501/25-EIDW","airport"
"Ireland","IRL","A2500/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY N1, N2, N4, N6 AND N7 CLSD CREATED: 08 Aug 2025 16:08:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2500/25 NOTAMN Q) EISN/QMXLC/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) TWY N1, N2, N4, N6 AND N7 CLSD CREATED: 08 Aug 2025 16:08:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:08:00.000Z","A2500/25-EIDW","airport"
"Ireland","IRL","A2496/25","MX","XX","MXXX","AGA","Movement and landing area","Other","Taxiway(s)","Plain language","PORTION OF TWY S BETWEEN TWY W1 AND RWY 16/34 CLSD CREATED: 08 Aug 2025 11:58:00  SOURCE: EUECYIYN","2025-08-11T22:30:00.000Z","2025-08-16T03:30:00.000Z","A2496/25 NOTAMN Q) EISN/QMXXX/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2508112230 C) 2508160330 D) DAILY 2230-0330 E) PORTION OF TWY S BETWEEN TWY W1 AND RWY 16/34 CLSD CREATED: 08 Aug 2025 11:58:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T11:58:00.000Z","A2496/25-EIDW","airport"
"Ireland","IRL","A2495/25","MR","XX","MRXX","AGA","Movement and landing area","Other","Runway","Plain language","PORTION OF RWY 16/34 FROM TWY H1/W1 INTERSECTION TO SOUTH OF TWY  S1/B2 JUNCTION CLOSED CREATED: 08 Aug 2025 11:35:00  SOURCE: EUECYIYN","2025-08-11T22:30:00.000Z","2025-08-16T03:30:00.000Z","A2495/25 NOTAMN Q) EISN/QMRXX/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2508112230 C) 2508160330 D) DAILY 2230-0330 E) PORTION OF RWY 16/34 FROM TWY H1/W1 INTERSECTION TO SOUTH OF TWY  S1/B2 JUNCTION CLOSED CREATED: 08 Aug 2025 11:35:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T11:35:00.000Z","A2495/25-EIDW","airport"
"Ireland","IRL","A2493/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY S1 CLOSED CREATED: 08 Aug 2025 11:26:00  SOURCE: EUECYIYN","2025-08-11T22:30:00.000Z","2025-08-16T03:30:00.000Z","A2493/25 NOTAMN Q) EISN/QMXLC/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2508112230 C) 2508160330 D) DAILY 2230-0330 E) TWY S1 CLOSED CREATED: 08 Aug 2025 11:26:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T11:26:00.000Z","A2493/25-EIDW","airport"
"Ireland","IRL","A2429/25","FA","XX","FAXX","AGA","Facilities and services","Other","Aerodrome","Plain language","TRIGGER NOTAM FOR AIP SUPPLEMENT 018/2024 END OF PHASE 2. INTRODUCTION OF NEW STANDS 221 WILL BE EFFECTIVE 14TH AUGUST 2025. CREATED: 31 Jul 2025 16:12:00  SOURCE: EUECYIYN","2025-07-31T16:11:00.000Z","2025-08-14T10:00:00.000Z","A2429/25 NOTAMN Q) EISN/QFAXX/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2507311611 C) 2508141000 E) TRIGGER NOTAM FOR AIP SUPPLEMENT 018/2024 END OF PHASE 2. INTRODUCTION OF NEW STANDS 221 WILL BE EFFECTIVE 14TH AUGUST 2025. CREATED: 31 Jul 2025 16:12:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-31T16:12:00.000Z","A2429/25-EIDW","airport"
"Ireland","IRL","A2492/25","PI","AU","PIAU","ATM","Air traffic procedures","Availability","Instrument approach procedure","Not available","IAP RNP T RWY 28L NOT AVAILABLE REF AIP EIDW AD 2.24-46.1 CREATED: 08 Aug 2025 09:39:00  SOURCE: EUECYIYN","2025-08-08T09:31:00.000Z","2025-10-14T23:59:00.000Z","A2492/25 NOTAMR A1468/25 Q) EISN/QPIAU/I /NBO/A /000/999/5325N00616W005 A) EIDW B) 2508080931 C) 2510142359 EST E) IAP RNP T RWY 28L NOT AVAILABLE REF AIP EIDW AD 2.24-46.1 CREATED: 08 Aug 2025 09:39:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T09:39:00.000Z","A2492/25-EIDW","airport"
"Ireland","IRL","A2410/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY M1 CLSD CREATED: 30 Jul 2025 11:28:00  SOURCE: EUECYIYN","2025-07-30T11:27:00.000Z","2025-08-28T18:00:00.000Z","A2410/25 NOTAMR A2151/25 Q) EISN/QMXLC/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2507301127 C) 2508281800 E) TWY M1 CLSD CREATED: 30 Jul 2025 11:28:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-30T11:28:00.000Z","A2410/25-EIDW","airport"
"Ireland","IRL","A2409/25","MR","LT","MRLT","AGA","Movement and landing area","Limitations","Runway","Limited to","RWY 16/34 NOT AVAILABLE FOR TAKE OFF AND LANDING EXCEPT FOR SAR CREATED: 30 Jul 2025 11:27:00  SOURCE: EUECYIYN","2025-07-30T11:27:00.000Z","2025-08-28T18:00:00.000Z","A2409/25 NOTAMR A1835/25 Q) EISN/QMRLT/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2507301127 C) 2508281800 E) RWY 16/34 NOT AVAILABLE FOR TAKE OFF AND LANDING EXCEPT FOR SAR CREATED: 30 Jul 2025 11:27:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-30T11:27:00.000Z","A2409/25-EIDW","airport"
"Ireland","IRL","A2348/25","MX","XX","MXXX","AGA","Movement and landing area","Other","Taxiway(s)","Plain language","PORTION OF TWY F-INNER BETWEEN LINK 4 AND LINK 5 IS AVAILABLE TO  AIRCRAFT WITH WINGSPAN GREATER THAN 36M UNDER FOLLOW ME VEHICLE  ESCORT CREATED: 25 Jul 2025 08:29:00  SOURCE: EUECYIYN","2025-07-25T08:28:00.000Z","2025-08-28T12:30:00.000Z","A2348/25 NOTAMR A2324/25 Q) EISN/QMXXX/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2507250828 C) 2508281230 E) PORTION OF TWY F-INNER BETWEEN LINK 4 AND LINK 5 IS AVAILABLE TO  AIRCRAFT WITH WINGSPAN GREATER THAN 36M UNDER FOLLOW ME VEHICLE  ESCORT CREATED: 25 Jul 2025 08:29:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-25T08:29:00.000Z","A2348/25-EIDW","airport"
"Ireland","IRL","A2494/25","MX","LC","MXLC","AGA","Movement and landing area","Limitations","Taxiway(s)","Closed","TWY B2 CLSD CREATED: 08 Aug 2025 11:31:00  SOURCE: EUECYIYN","2025-08-11T22:30:00.000Z","2025-08-16T03:30:00.000Z","A2494/25 NOTAMN Q) EISN/QMXLC/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2508112230 C) 2508160330 D) DAILY 2230-0330 E) TWY B2 CLSD CREATED: 08 Aug 2025 11:31:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T11:31:00.000Z","A2494/25-EIDW","airport"
"Ireland","IRL","A2499/25","MR","LC","MRLC","AGA","Movement and landing area","Limitations","Runway","Closed","RWY 10L/28R CLSD CREATED: 08 Aug 2025 16:03:00  SOURCE: EUECYIYN","2025-08-11T22:00:00.000Z","2025-08-13T04:30:00.000Z","A2499/25 NOTAMN Q) EISN/QMRLC/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2508112200 C) 2508130430 D) DAILY 2200-0430 E) RWY 10L/28R CLSD CREATED: 08 Aug 2025 16:03:00  SOURCE: EUECYIYN","EIDW",true,"2025-08-08T16:03:00.000Z","A2499/25-EIDW","airport"
"Ireland","IRL","A2233/25","MX","XX","MXXX","AGA","Movement and landing area","Other","Taxiway(s)","Plain language","PORTION OF TWY F-OUTER BETWEEN LINK 4 AND TWY P1 CLOSED CREATED: 17 Jul 2025 14:16:00  SOURCE: EUECYIYN","2025-07-17T22:30:00.000Z","2025-08-28T20:00:00.000Z","A2233/25 NOTAMN Q) EISN/QMXXX/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2507172230 C) 2508282000 E) PORTION OF TWY F-OUTER BETWEEN LINK 4 AND TWY P1 CLOSED CREATED: 17 Jul 2025 14:16:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-17T14:16:00.000Z","A2233/25-EIDW","airport"
"Ireland","IRL","A2232/25","MX","XX","MXXX","AGA","Movement and landing area","Other","Taxiway(s)","Plain language","PORTION OF LINK 4 BETWEEN TWY F-OUTER AND TWY H1 CLOSED CREATED: 17 Jul 2025 14:14:00  SOURCE: EUECYIYN","2025-07-17T22:30:00.000Z","2025-08-28T20:00:00.000Z","A2232/25 NOTAMN Q) EISN/QMXXX/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2507172230 C) 2508282000 E) PORTION OF LINK 4 BETWEEN TWY F-OUTER AND TWY H1 CLOSED CREATED: 17 Jul 2025 14:14:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-17T14:14:00.000Z","A2232/25-EIDW","airport"
"Ireland","IRL","A2336/25","FA","TT","FATT","AGA","Facilities and services","Other","Aerodrome","AIRAC AIP Amendments","TRIGGER NOTAM IRELAND AIRAC AMENDMENT  NR 008 EFFECTIVE DATE 04 SEP 2025. INCLUDED IN THIS AMENDMENT IS THE REVISED EIDW AD 2.2  AERODROME GEOGRAPHICAL AND ADMINISTRATIVE DATA, AD 2.9  SURFACE MOVEMENT GUIDANCE AND CONTROL SYSTEM AND MARKINGS, AD 2.10 AERODROME OBSTACLES, AD 2.12 RUNWAY PHYSICAL CHARACTERISTICS, AD 2.15 OTHER LIGHTING, SECONDARY POWER SUPPLY, AD 2.20 LOCAL TRAFFIC REGULATION. CREATED: 24 Jul 2025 14:04:00  SOURCE: EUECYIYN","2025-09-04T00:00:00.000Z","2025-09-18T23:59:00.000Z","A2336/25 NOTAMN Q) EISN/QFATT/IV/BO /A /000/999/5325N00616W005 A) EIDW B) 2509040000 C) 2509182359 E) TRIGGER NOTAM IRELAND AIRAC AMENDMENT  NR 008 EFFECTIVE DATE 04 SEP 2025. INCLUDED IN THIS AMENDMENT IS THE REVISED EIDW AD 2.2  AERODROME GEOGRAPHICAL AND ADMINISTRATIVE DATA, AD 2.9  SURFACE MOVEMENT GUIDANCE AND CONTROL SYSTEM AND MARKINGS, AD 2.10 AERODROME OBSTACLES, AD 2.12 RUNWAY PHYSICAL CHARACTERISTICS, AD 2.15 OTHER LIGHTING, SECONDARY POWER SUPPLY, AD 2.20 LOCAL TRAFFIC REGULATION. CREATED: 24 Jul 2025 14:04:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-24T14:04:00.000Z","A2336/25-EIDW","airport"
"Ireland","IRL","A2139/25","PI","AU","PIAU","ATM","Air traffic procedures","Availability","Instrument approach procedure","Not available","INSTRUMENT APPROACH PROCEDURE RNP RWY10L NOT AVAILABLE REF EIDW AD 2.24-32 CREATED: 10 Jul 2025 08:13:00  SOURCE: EUECYIYN","2025-07-10T08:13:00.000Z","2025-10-10T10:15:00.000Z","A2139/25 NOTAMR A1091/25 Q) EISN/QPIAU/I /NBO/A /000/999/5325N00616W005 A) EIDW B) 2507100813 C) 2510101015 EST E) INSTRUMENT APPROACH PROCEDURE RNP RWY10L NOT AVAILABLE REF EIDW AD 2.24-32 CREATED: 10 Jul 2025 08:13:00  SOURCE: EUECYIYN","EIDW",true,"2025-07-10T08:13:00.000Z","A2139/25-EIDW","airport"
"Ireland","IRL","A1793/25","PI","XX","PIXX","ATM","Air traffic procedures","Other","Instrument approach procedure","Plain language","EIDW INSTRUMENT RNAV STANDARD ARRIVAL CHART EIDW AD 2.24-24 RWY 16 SHOULD READ LIPGO 3U INSTEAD OF LIPGO 6U. CREATED: 13 Jun 2025 15:32:00  SOURCE: EUECYIYN","2025-06-13T15:32:00.000Z","2025-09-12T23:59:00.000Z","A1793/25 NOTAMR A0682/25 Q) EISN/QPIXX/I /NBO/A /000/999/5325N00616W005 A) EIDW B) 2506131532 C) 2509122359 EST E) EIDW INSTRUMENT RNAV STANDARD ARRIVAL CHART EIDW AD 2.24-24 RWY 16 SHOULD READ LIPGO 3U INSTEAD OF LIPGO 6U. CREATED: 13 Jun 2025 15:32:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-13T15:32:00.000Z","A1793/25-EIDW","airport"
"Ireland","IRL","A1779/25","PK","XX","PKXX","ATM","Air traffic procedures","Other","VFR approach procedure","Plain language","VFR ROUTE TO EIWT  VFR ROUTE CONTINUES TO BE AVAILABLE FOR USE. WST DVOR/DME CANNOT BE USED FOR NAVIGATION PURPOSES.  REF: AIP EIDW AD 2.24-44 CREATED: 12 Jun 2025 14:51:00  SOURCE: EUECYIYN","2025-06-12T14:51:00.000Z","2025-09-11T23:59:00.000Z","A1779/25 NOTAMR A0791/25 Q) EISN/QPKXX/V /NBO/A /000/999/5325N00616W005 A) EIDW B) 2506121451 C) 2509112359 EST E) VFR ROUTE TO EIWT  VFR ROUTE CONTINUES TO BE AVAILABLE FOR USE. WST DVOR/DME CANNOT BE USED FOR NAVIGATION PURPOSES.  REF: AIP EIDW AD 2.24-44 CREATED: 12 Jun 2025 14:51:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-12T14:51:00.000Z","A1779/25-EIDW","airport"
"Ireland","IRL","A1778/25","PM","CH","PMCH","ATM","Air traffic procedures","Changes","Aerodrome operating minima","Changed","RWY 28L RNP IAP OCA(H) MINIMA INCREASED DUE ERECTION OF CRANE.  LNAV/VNAV:  CAT A: 610(408)  CAT B: 620(418)  CAT C: 630(428)  CAT D: 640(438)  REF: AIP EIDW AD 2.24-26 CREATED: 12 Jun 2025 14:49:00  SOURCE: EUECYIYN","2025-06-12T14:48:00.000Z","2025-09-11T23:59:00.000Z","A1778/25 NOTAMR A0790/25 Q) EISN/QPMCH/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2506121448 C) 2509112359 EST E) RWY 28L RNP IAP OCA(H) MINIMA INCREASED DUE ERECTION OF CRANE.  LNAV/VNAV:  CAT A: 610(408)  CAT B: 620(418)  CAT C: 630(428)  CAT D: 640(438)  REF: AIP EIDW AD 2.24-26 CREATED: 12 Jun 2025 14:49:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-12T14:49:00.000Z","A1778/25-EIDW","airport"
"Ireland","IRL","A1789/25","PM","CH","PMCH","ATM","Air traffic procedures","Changes","Aerodrome operating minima","Changed","RNP AND ILS RWY 16 RDH INCORRECTLY PUBLISHED AS RDH 54 SHOULD  READ RDH 50/ILS RDH 50  REF: EIDW AD 2.24-38.1 AND EIDW AD 2.24-39.1 CREATED: 13 Jun 2025 09:59:00  SOURCE: EUECYIYN","2025-06-13T09:58:00.000Z","2025-09-12T23:59:00.000Z","A1789/25 NOTAMR A0793/25 Q) EISN/QPMCH/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2506130958 C) 2509122359 EST E) RNP AND ILS RWY 16 RDH INCORRECTLY PUBLISHED AS RDH 54 SHOULD  READ RDH 50/ILS RDH 50  REF: EIDW AD 2.24-38.1 AND EIDW AD 2.24-39.1 CREATED: 13 Jun 2025 09:59:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-13T09:59:00.000Z","A1789/25-EIDW","airport"
"Ireland","IRL","A1788/25","PM","XX","PMXX","ATM","Air traffic procedures","Other","Aerodrome operating minima","Plain language","RWY 10L STRAIGHT-IN INSTRUMENT APPROACH ILS CAT II   MINIMA NOT AVAILABLE  REF: EIDW AD 2.24-33.1 CREATED: 13 Jun 2025 09:37:00  SOURCE: EUECYIYN","2025-06-13T09:35:00.000Z","2025-09-12T23:59:00.000Z","A1788/25 NOTAMR A0792/25 Q) EISN/QPMXX/I /NBO/A /000/999/5325N00616W005 A) EIDW B) 2506130935 C) 2509122359 EST E) RWY 10L STRAIGHT-IN INSTRUMENT APPROACH ILS CAT II   MINIMA NOT AVAILABLE  REF: EIDW AD 2.24-33.1 CREATED: 13 Jun 2025 09:37:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-13T09:37:00.000Z","A1788/25-EIDW","airport"
"Ireland","IRL","A1777/25","PM","CH","PMCH","ATM","Air traffic procedures","Changes","Aerodrome operating minima","Changed","RWY 28R RNP IAP OCA(H) MINIMA INCREASED DUE ERECTION OF CRANE.  LNAV/VNAV:  CAT A: 610(395)  CAT B: 620(405)  CAT C: 630(415)  CAT D: 640(425)  REF: AIP EIDW AD 2.24-29 CREATED: 12 Jun 2025 14:44:00  SOURCE: EUECYIYN","2025-06-12T14:43:00.000Z","2025-09-11T23:59:00.000Z","A1777/25 NOTAMR A0789/25 Q) EISN/QPMCH/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2506121443 C) 2509112359 EST E) RWY 28R RNP IAP OCA(H) MINIMA INCREASED DUE ERECTION OF CRANE.  LNAV/VNAV:  CAT A: 610(395)  CAT B: 620(405)  CAT C: 630(415)  CAT D: 640(425)  REF: AIP EIDW AD 2.24-29 CREATED: 12 Jun 2025 14:44:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-12T14:44:00.000Z","A1777/25-EIDW","airport"
"Ireland","IRL","A1776/25","PM","CH","PMCH","ATM","Air traffic procedures","Changes","Aerodrome operating minima","Changed","RWY 34 RNP IAP OCA(H) MINIMA INCREASED DUE ERECTION OF CRANE.  LNAV: 720(518)  LNAV/VNAV:  CAT A: 610(408)  CAT B: 620(418)  CAT C: 630(428)  LPV: CAT A: 603(401) CAT B: 613(411) CAT C: 622(420) CAT D: 632(430)  REF: AIP EIDW AD 2.24-41 CREATED: 12 Jun 2025 14:39:00  SOURCE: EUECYIYN","2025-06-12T14:38:00.000Z","2025-09-11T23:59:00.000Z","A1776/25 NOTAMR A0787/25 Q) EISN/QPMCH/IV/NBO/A /000/999/5325N00616W005 A) EIDW B) 2506121438 C) 2509112359 EST E) RWY 34 RNP IAP OCA(H) MINIMA INCREASED DUE ERECTION OF CRANE.  LNAV: 720(518)  LNAV/VNAV:  CAT A: 610(408)  CAT B: 620(418)  CAT C: 630(428)  LPV: CAT A: 603(401) CAT B: 613(411) CAT C: 622(420) CAT D: 632(430)  REF: AIP EIDW AD 2.24-41 CREATED: 12 Jun 2025 14:39:00  SOURCE: EUECYIYN","EIDW",true,"2025-06-12T14:39:00.000Z","A1776/25-EIDW","airport"
